name,pref,city,district,latitude,longitude,relation_point_default
陶山小学校,岡山県,笠岡市,押撫,34.530992,133.458994,19867.6219634355
白石小学校,岡山県,笠岡市,白石島,34.40498,133.519213,5426.87859469868
飛島小学校（休校中）,岡山県,笠岡市,飛島大浦,34.342349,133.508855,3980.62527697821
北川小学校,岡山県,矢掛町,小田小田，西元町，東元町,34.595097,133.537625,11038.7991579449
北木小学校,岡山県,笠岡市,北木島町金風呂,34.387843,133.527353,4990.8369220395
六島小学校,岡山県,笠岡市,六島,34.303409,133.536022,3306.10205652893
井原小学校,岡山県,井原市,北山町,34.603557,133.46170769622427,14323.5132231224
稲倉小学校,岡山県,井原市,下稲木町,34.568739,133.463687,13372.1029091353
荏原小学校,岡山県,井原市,東江原町,34.602151,133.512682,10618.9434718075
共和小学校（休校中）,岡山県,井原市,芳井町下鴫四倉・川町の一部,34.683866,133.409101,4841.69180815995
県主小学校,岡山県,井原市,西方町,34.57066642885029,133.486758071701,12703.1104139654
高屋小学校,岡山県,井原市,下出部町,34.587736,133.428496,15887.0087690081
出部小学校,岡山県,井原市,上出部町,34.59326834874818,133.45897672358888,16656.6747086551
西江原小学校,岡山県,井原市,七日市町,34.600188,133.487521,13420.681221282
青野小学校,岡山県,井原市,青野町,34.62643322099276,133.47060459386918,8361.24399056867
川相小学校（休校中）,岡山県,井原市,芳井町川相福原・殿川内,34.651188,133.409493,6068.51770359262
大江小学校,岡山県,井原市,大江町,34.570794,133.441856,14750.921106313
美星小学校,岡山県,井原市,美星町大倉布東団地～延ケ瀬,34.671413,133.532822,6532.40457357277
芳井小学校,岡山県,井原市,芳井町与井与井上・与井佐原下,34.628232,133.432831,8552.68604772017
明治小学校（休校中）,岡山県,井原市,芳井町種国華・川西・平田,34.671716,133.456656,5529.27098825312
木之子小学校,岡山県,井原市,木之子町,34.590819,133.500489,12766.984619755
野上小学校,岡山県,井原市,野上町,34.641931779838416,133.50000471319598,6813.3223466203
阿曽小学校,岡山県,総社市,西阿曽,34.705196,133.784958,15373.9605220957
維新小学校,岡山県,総社市,原,34.72911,133.633779,6632.42052877517
山手小学校,岡山県,総社市,岡谷,34.656728,133.770936,24462.2546325291
昭和小学校,岡山県,総社市,美袋,34.718666,133.655027,7342.95221428384
常盤小学校,岡山県,総社市,三輪,34.66656,133.738188,30797.1149748301
新本小学校,岡山県,総社市,新本,34.666393,133.647029,8948.00095092345
神在小学校,岡山県,総社市,富原,34.66831,133.718745,21231.3833918704
秦小学校,岡山県,総社市,宍粟,34.698585,133.719743,13830.9404762421
